Food Category,Meal Type,Calories,Protein,Carbs,Fat,Saturated Fat,Fiber,Sugar,Sodium,Water,calorie_level,protein_level,fiber_level,prot_ratio,carb_ratio,fat_ratio,fiber_per_100kcal,sugar_per_100kcal,density_kcal_100g,satiety_index,balance_score
Turkey salad or turkey spread sandwich,Breakfast,224.89,14.36,19.52,9.93,1.847,1.1,2.33,347.0,54.81,Moyen,Moyen,Faible,0.25541375783716486,0.3471919605140291,0.39739428164880614,0.4891280181422029,1.0360620747921208,2.2489,5.319184954907814,0.7308775800598771
Turkey submarine sandwich,Meal,146.95,9.12,22.42,2.31,0.476,1.3,3.09,317.0,64.33,Moyen,Moyen,Faible,0.24824770330044232,0.6102756039469208,0.14147669275263697,0.8846546444368835,2.1027560394692073,1.4694999999999998,5.041303907673618,0.7277521631525224
Turkey and bacon submarine sandwich,Meal,204.75,10.43,19.45,9.47,2.062,1.1,2.7,439.0,58.52,Moyen,Moyen,Faible,0.20376068376068376,0.37997557997557996,0.4162637362637363,0.5372405372405373,1.3186813186813189,2.0475,4.40557834290402,0.723310395857214
Turkey and bacon submarine sandwich,Breakfast,221.61,12.18,17.46,11.45,3.792,1.0,2.45,473.0,56.5,Moyen,Moyen,Faible,0.21984567483416811,0.3151482333829701,0.46500609178286173,0.4512431749469789,1.1055457786200984,2.2161,4.685799570908865,0.7261245262854074
Turkey,Meal,164.39,7.8,15.14,8.07,2.077,1.0,3.05,508.0,67.13,Moyen,Moyen,Faible,0.18979256645781376,0.36839223797067955,0.4418151955715068,0.6083095078776082,1.8553439990267049,1.6439,4.1762169522296615,0.7216303122299808
Turkey,Snack,145.86,10.66,20.36,2.42,0.57,1.4,3.19,348.0,64.7,Moyen,Moyen,Faible,0.2923351158645276,0.5583436171671465,0.1493212669683258,0.9598244892362539,2.1870286576168927,1.4586000000000001,5.7178882290734565,0.734879425260497
Turkey or chicken burger,Lunch,232.05,20.03,20.68,7.69,1.908,0.7,3.0,356.0,50.46,Moyen,Élevé,Faible,0.34527041585865115,0.3564748976513682,0.2982546864899806,0.30165912518853694,1.292824822236587,2.3205,6.689655172413794,0.7426051307970443
Turkey or chicken burger,Lunch,229.33,20.83,19.11,7.73,1.915,2.0,2.74,346.0,51.05,Moyen,Élevé,Faible,0.36331923429119606,0.3333187982383465,0.30336196747045746,0.8721056992107442,1.1947848079187198,2.2933000000000003,7.336258464154495,0.7476498840476535
fish sandwich,Breakfast,233.36,14.43,25.64,8.12,2.426,0.9,3.13,462.0,50.5,Moyen,Moyen,Faible,0.24734316078162494,0.43949262941378126,0.31316420980459375,0.38567020911895783,1.34127528282482,2.3336,5.020398368130549,0.7280890946728478
fish sandwich,Meal,250.95,15.3,22.71,10.99,4.377,0.8,3.02,544.0,49.14,Moyen,Élevé,Faible,0.2438732815301853,0.3619844590555888,0.3941422594142259,0.31878860330743175,1.2034269774855548,2.5095,4.983900840575582,0.7283706279335328
Crab cake sandwich,Snack,223.19,12.86,18.12,11.03,1.901,0.9,2.12,436.0,56.16,Moyen,Moyen,Faible,0.23047627581880908,0.32474573233567816,0.44477799184551275,0.40324387293337516,0.9498633451319504,2.2319,4.873913178006745,0.7273519285524304
Salmon cake sandwich,Breakfast,250.38,14.55,18.12,13.3,2.514,0.9,2.12,434.0,51.9,Moyen,Moyen,Faible,0.2324466810448119,0.2894799904145699,0.4780733285406183,0.3594536304816679,0.8467129962457065,2.5038,4.917232718762487,0.7279380238751839
Fried seafood sandwich,Meal,228.33,13.24,23.75,8.93,1.568,1.2,2.38,458.0,51.8,Moyen,Moyen,Faible,0.23194499189769194,0.4160644680944247,0.3519905400078833,0.5255551175929575,1.0423509832260325,2.2833,4.8962933633844,0.7268367136197976
fish sandwich,Meal,221.8,14.61,29.5,5.04,0.906,3.6,2.94,411.0,49.17,Moyen,Moyen,Moyen,0.2634806131650135,0.5320108205590622,0.20450856627592423,1.6230838593327324,1.3255184851217312,2.218,5.924953387197016,0.7339228513931914
fish sandwich,Lunch,250.95,15.3,22.71,10.99,4.377,0.8,3.02,544.0,49.14,Moyen,Élevé,Faible,0.2438732815301853,0.3619844590555888,0.3941422594142259,0.31878860330743175,1.2034269774855548,2.5095,4.983900840575582,0.7283706279335328
fish sandwich,Meal,233.78,14.45,25.68,8.14,2.43,0.9,3.13,404.0,50.58,Moyen,Moyen,Faible,0.24724099580802464,0.4393874582941227,0.3133715458978527,0.3849773291128411,1.3388656001368808,2.3378,5.021271496195098,0.72807403771834
fish sandwich,Lunch,251.24,15.32,22.74,11.0,4.383,0.8,3.02,494.0,49.21,Moyen,Élevé,Faible,0.2439102053813087,0.3620442604680783,0.39404553415061294,0.318420633657061,1.2020378920554051,2.5124,4.986476483316252,0.7283739982563086
fish sandwich,Snack,230.89,15.26,24.08,8.17,2.437,2.2,2.87,394.0,51.18,Moyen,Élevé,Moyen,0.26436831391571747,0.4171683485642514,0.3184633375200312,0.9528346831824679,1.2430161548789467,2.3089,5.656864819124181,0.7329668039012313
fish sandwich,Snack,248.88,16.02,21.36,11.04,4.39,1.9,2.8,485.0,49.73,Moyen,Élevé,Faible,0.25747348119575697,0.343297974927676,0.399228543876567,0.7634201221472195,1.1250401800064287,2.4888,5.499455400137583,0.7322456218149016
fish sandwich,Snack,166.78,15.98,21.26,1.98,0.424,0.8,3.1,444.0,59.62,Moyen,Élevé,Faible,0.38325938361913897,0.5098932725746492,0.10684734380621178,0.47967382180117524,1.8587360594795541,1.6678,6.998650573506261,0.7465223008089926
Fish wrap sandwich,Meal,261.2,14.75,22.47,12.48,5.136,1.4,1.74,581.0,48.36,Moyen,Moyen,Faible,0.22588055130168455,0.344104134762634,0.43001531393568154,0.5359877488514547,0.666156202143951,2.612,4.918604651162791,0.727039956100538
Sardine sandwich,Snack,230.6,17.87,21.87,7.96,1.214,1.0,2.37,383.0,48.98,Moyen,Élevé,Faible,0.30997398091934086,0.37935819601040766,0.31066782307025154,0.43365134431916735,1.0277536860364267,2.306,6.173018753781005,0.7379251095914164
Tuna salad sandwich,Meal,218.52,9.89,18.28,11.76,1.954,1.0,3.16,435.0,58.4,Moyen,Moyen,Faible,0.18103606077246934,0.33461468057843674,0.4843492586490939,0.45762401610836534,1.4460918909024345,2.1852,3.975260580183348,0.7203580368517973
Tuna salad sandwich,Lunch,241.22,11.3,18.27,13.66,3.507,1.0,3.24,514.0,54.65,Moyen,Moyen,Faible,0.18738081419451125,0.3029599535693558,0.509659232236133,0.41455932343918417,1.3431722079429569,2.4122,4.062042084285799,0.7215155800537544
Tuna salad sandwich,Meal,233.4,11.02,16.82,13.56,3.483,0.9,3.08,500.0,56.55,Moyen,Moyen,Faible,0.18886032562125105,0.2882604970008569,0.522879177377892,0.3856041131105398,1.319622964867181,2.334,4.092231553689262,0.7218063970836839
Tuna salad wrap sandwich,Lunch,243.95,10.66,16.87,14.87,4.11,1.3,2.59,577.0,55.44,Moyen,Moyen,Faible,0.17478991596638657,0.2766140602582497,0.5485960237753638,0.5328960852633737,1.0616929698708752,2.4395,3.981683384212822,0.7206080157153016
Seafood salad sandwich,Lunch,214.67,9.86,17.19,11.83,1.955,1.0,2.16,545.0,59.16,Moyen,Moyen,Faible,0.18372385521963944,0.3203055853169982,0.4959705594633624,0.4658312759118647,1.0061955559696278,2.1467,4.121778370991833,0.7210625725776505
Luncheon meat sandwich,Meal,150.89,9.12,22.91,2.53,0.626,1.3,3.54,396.0,63.26,Moyen,Moyen,Faible,0.24176552455431108,0.6073298429319373,0.15090463251375175,0.8615547750016569,2.3460799257737426,1.5089,4.887002271911994,0.726727915890752
Bologna sandwich,Breakfast,292.5,9.28,33.02,13.7,3.476,1.4,4.02,773.0,41.42,Moyen,Moyen,Faible,0.1269059829059829,0.4515555555555556,0.42153846153846153,0.47863247863247865,1.3743589743589744,2.925,2.870063694267516,0.7113539422832047
Bologna and cheese sandwich,Breakfast,296.08000000000004,10.93,27.18,15.96,5.761,1.1,4.56,895.0,42.31,Moyen,Moyen,Faible,0.14766279383950282,0.3671980545798432,0.48513915158065385,0.37152121048365305,1.5401242907322343,2.9608000000000003,3.1704453645728137,0.7148965429376649
corn dog,Lunch,250.3,8.57,26.96,12.02,3.466,1.0,7.54,668.0,50.32,Moyen,Moyen,Faible,0.13695565321614062,0.4308429884139033,0.432201358369956,0.3995205753096284,3.0123851378345985,2.503,2.747359406223237,0.7123093166134288
Pig in a blanket,Lunch,321.06999999999994,11.83,19.32,21.83,8.471,0.7,2.73,737.0,44.32,Élevé,Moyen,Faible,0.14738219079951415,0.24069517550689887,0.6119226336935871,0.2180209923069736,0.8502818699971971,3.210699999999999,3.274277436055764,0.7160614596292685
Puerto Rican sandwich,Lunch,332.06,10.7,31.86,17.98,5.641,1.1,5.55,755.0,36.48,Élevé,Moyen,Faible,0.12889236884900318,0.3837860627597422,0.48732156839125457,0.3312654339577185,1.671384689513943,3.3206,2.7169837522566307,0.7118582939517529
Pepperoni and salami submarine sandwich,Snack,226.98,7.39,19.34,13.34,3.674,1.1,3.59,512.0,58.08,Moyen,Moyen,Faible,0.13023173847916117,0.34082297999823774,0.5289452815226011,0.4846241959644022,1.5816371486474579,2.2698,3.087956449935776,0.7132063977962136
Salami sandwich,Meal,321.47,12.67,31.36,16.15,4.734,1.5,3.49,889.0,36.71,Élevé,Moyen,Faible,0.15765079167573956,0.39020748436868136,0.452141723955579,0.4666065262699474,1.085637851121411,3.2147,3.477946235793769,0.7164871185360653
Sausage on biscuit,Snack,378.42,9.67,29.99,24.42,7.427,0.4,1.59,814.0,32.82,Élevé,Moyen,Faible,0.10221447069393795,0.317002272607156,0.5807832566989061,0.1057026584218593,0.42016806722689076,3.7842000000000002,2.3314242715605533,0.7084168488780272
Sausage griddle cake sandwich,Lunch,318.48,8.41,31.25,17.76,5.363,1.0,11.23,737.0,40.11,Élevé,Moyen,Faible,0.10562672695302687,0.3924893242903793,0.5018839487565938,0.31399145943230344,3.526124089424768,3.1848,1.8750000000000002,0.7079365767746592
Sausage and cheese on English muffin,Lunch,340.27000000000004,13.28,25.28,20.67,8.152,0.5,1.98,668.0,37.93,Élevé,Moyen,Faible,0.15611132336086048,0.2971757721809151,0.5467129044582244,0.14694213418755692,0.5818908513827254,3.4027000000000003,3.4030254162218636,0.7163628254805969
Sausage balls,Meal,394.79,17.38,22.84,25.99,11.551,0.7,4.25,945.0,30.04,Élevé,Élevé,Faible,0.17609361939258844,0.23141416955849944,0.592492211048912,0.1773094556599711,1.076521695078396,3.9479,3.6716586834818803,0.7200019119729731
Sausage sandwich,Snack,296.09000000000003,14.01,25.16,15.49,4.848,1.1,3.2,647.0,42.84,Moyen,Moyen,Faible,0.18926677699348168,0.3398966530446823,0.47083656996183587,0.37150866290654866,1.0807524739099597,2.9609000000000005,4.057663662298972,0.7212107143583388
Sausage and spaghetti sauce sandwich,Snack,240.58,11.52,18.88,13.22,4.366,1.0,4.28,597.0,54.26,Moyen,Moyen,Faible,0.19153711862997755,0.3139080555324632,0.4945548258375592,0.4156621498046388,1.779034001163854,2.4058,4.03693698984086,0.7218527360585477
Cold cut sumarine sandwich,Lunch,214.16,10.52,20.43,10.04,3.554,1.2,3.18,575.0,56.51,Moyen,Moyen,Faible,0.1964886066492342,0.38158386253268584,0.4219275308180799,0.5603287261860291,1.4848711243929773,2.1416,4.249904507257448,0.7223137010208093
Meat spread or potted meat sandwich,Breakfast,250.55,8.54,30.45,10.51,3.415,1.2,2.65,747.0,48.07,Moyen,Moyen,Faible,0.1363400518858511,0.48613051287168224,0.37752943524246657,0.47894631810017957,1.0576731191378965,2.5055,3.1688774782484668,0.7123203421161458
Frankfurter or hot dog sandwich,Meal,303.79999999999995,11.19,23.81,18.2,7.077,0.8,3.95,705.0,44.33,Élevé,Moyen,Faible,0.14733377221856486,0.3134957208689928,0.5391705069124424,0.26333113890717585,1.3001974983541806,3.0379999999999994,3.1851163942545817,0.715183093342929
Frankfurter or hot dog sandwich,Meal,300.98,12.04,22.57,18.06,7.035,1.9,3.78,692.0,44.72,Élevé,Moyen,Faible,0.16001063193567677,0.299953485281414,0.5400358827829091,0.6312711808093561,1.2558974018207187,3.0098000000000003,3.6565414733901935,0.7185598557065134
Frankfurter or hot dog sandwich,Lunch,301.04,12.34,21.52,18.4,7.112,2.7,3.35,698.0,45.02,Élevé,Moyen,Moyen,0.1639649216051023,0.2859420674993356,0.550093010895562,0.8968907786340685,1.112808929045974,3.0104,3.926291641731498,0.7203495490650852
Frankfurter or hot dog sandwich,Meal,294.89,10.98,22.22,18.01,7.219,1.0,4.84,713.0,46.24,Moyen,Moyen,Faible,0.14893689172233715,0.3014005222286276,0.5496625860490353,0.3391094984570518,1.6412899725321306,2.9489,3.2008913874749934,0.7157663140125134
Frankfurter or hot dog sandwich,Meal,302.08000000000004,11.12,21.38,19.12,7.319,1.7,3.5,689.0,45.94,Élevé,Moyen,Faible,0.14724576271186438,0.28310381355932196,0.5696504237288135,0.5627648305084745,1.158633474576271,3.0208000000000004,3.413997214484679,0.7167431454674235
Frankfurter or hot dog sandwich,Snack,306.99,11.36,18.25,20.95,8.318,0.8,2.65,742.0,46.77,Élevé,Moyen,Faible,0.14801785074432391,0.23779276197921756,0.6141893872764584,0.2605948076484576,0.8632203003355158,3.0699,3.327723039878129,0.7163477984072929
Frankfurter or hot dog sandwich,Lunch,309.22,11.77,17.7,21.26,8.277,1.3,2.78,741.0,46.62,Élevé,Moyen,Faible,0.15225405859905566,0.22896319772330376,0.6187827436776405,0.4204126511868573,0.8990362848457408,3.0922,3.4961634328722933,0.7176595880610274
Frankfurter or hot dog sandwich,Snack,298.4,12.31,18.55,19.44,7.638,2.3,2.52,709.0,46.98,Moyen,Moyen,Moyen,0.1650134048257373,0.24865951742627349,0.5863270777479893,0.7707774798927614,0.8445040214477212,2.984,3.951556224899598,0.7205584498455283
Frankfurter or hot dog sandwich,Lunch,292.26,11.68,18.86,18.9,7.599,3.6,2.75,719.0,47.33,Moyen,Moyen,Moyen,0.15985766098679258,0.2581263258742216,0.5820160131389859,1.2317799219872716,0.9409429959624991,2.9226,4.104802936827615,0.7214553900848828
Frankfurter or hot dog sandwich,Snack,302.74,12.72,18.64,19.7,7.692,2.9,3.29,682.0,46.3,Élevé,Moyen,Moyen,0.16806500627601242,0.24628394001453394,0.5856510537094536,0.9579176851423663,1.086741097971857,3.0274,4.064160500571089,0.7216732431100891
Frankfurter or hot dog sandwich,Lunch,303.79999999999995,11.19,23.81,18.2,7.077,0.8,3.95,705.0,44.33,Élevé,Moyen,Faible,0.14733377221856486,0.3134957208689928,0.5391705069124424,0.26333113890717585,1.3001974983541806,3.0379999999999994,3.1851163942545817,0.715183093342929
Frankfurter or hot dog sandwich,Breakfast,301.04,12.34,21.52,18.4,7.112,2.7,3.35,698.0,45.02,Élevé,Moyen,Moyen,0.1639649216051023,0.2859420674993356,0.550093010895562,0.8968907786340685,1.112808929045974,3.0104,3.926291641731498,0.7203495490650852
Frankfurter or hot dog sandwich,Snack,302.08000000000004,11.12,21.38,19.12,7.319,1.7,3.5,689.0,45.94,Élevé,Moyen,Faible,0.14724576271186438,0.28310381355932196,0.5696504237288135,0.5627648305084745,1.158633474576271,3.0208000000000004,3.413997214484679,0.7167431454674235
Frankfurter or hot dog sandwich,Snack,309.22,11.77,17.7,21.26,8.277,1.3,2.78,741.0,46.62,Élevé,Moyen,Faible,0.15225405859905566,0.22896319772330376,0.6187827436776405,0.4204126511868573,0.8990362848457408,3.0922,3.4961634328722933,0.7176595880610274
Frankfurter or hot dog sandwich,Lunch,298.4,12.31,18.55,19.44,7.638,2.3,2.52,709.0,46.98,Moyen,Moyen,Moyen,0.1650134048257373,0.24865951742627349,0.5863270777479893,0.7707774798927614,0.8445040214477212,2.984,3.951556224899598,0.7205584498455283
Frankfurter or hot dog sandwich,Lunch,302.74,12.72,18.64,19.7,7.692,2.9,3.29,682.0,46.3,Élevé,Moyen,Moyen,0.16806500627601242,0.24628394001453394,0.5856510537094536,0.9579176851423663,1.086741097971857,3.0274,4.064160500571089,0.7216732431100891
Frankfurter or hot dog sandwich,Lunch,290.32,10.26,26.23,16.04,4.852,0.8,5.0,775.0,44.56,Moyen,Moyen,Faible,0.14136125654450263,0.3613943235050978,0.49724441995039953,0.2755580049600441,1.7222375310002755,2.9032,2.9790940766550524,0.7136705279477029
Frankfurter or hot dog sandwich,Breakfast,287.38,11.15,24.92,15.9,4.807,2.0,4.82,760.0,44.97,Moyen,Moyen,Faible,0.15519521191453825,0.34685781891572137,0.4979469691697404,0.6959426543252836,1.6772217969239336,2.8738,3.4985027621456966,0.7174238696578907
Frankfurter or hot dog sandwich,Meal,287.5,11.47,23.82,16.26,4.888,2.8,4.37,767.0,45.29,Moyen,Moyen,Moyen,0.1595826086956522,0.3314086956521739,0.5090086956521739,0.9739130434782608,1.52,2.875,3.7841290322580647,0.7193437720917008
Frankfurter or hot dog sandwich,Snack,280.92,10.04,24.55,15.84,5.001,1.1,5.94,783.0,46.57,Moyen,Moyen,Faible,0.14295884949451798,0.3495657126584081,0.5074754378470738,0.39157055389434714,2.1144809910294744,2.8092,3.0102121180300325,0.7143907311286396
Frankfurter or hot dog sandwich,Meal,288.45000000000005,10.18,23.66,17.01,5.106,1.8,4.52,758.0,46.25,Moyen,Moyen,Faible,0.1411683133992026,0.3280984572716241,0.5307332293291731,0.6240249609984398,1.5669960131738598,2.8845000000000005,3.237611018149053,0.7154444036515867
Frankfurter or hot dog sandwich,Lunch,287.71000000000004,10.13,20.6,18.31,5.637,0.8,3.79,820.0,47.76,Moyen,Moyen,Faible,0.1408362587327517,0.2863994994960203,0.5727642417712279,0.27805776650099057,1.3172986687984427,2.8771000000000004,3.1005132702277476,0.7146681183392978
Frankfurter or hot dog sandwich,Breakfast,290.12,10.56,20.03,18.64,5.594,1.4,3.93,819.0,47.6,Moyen,Moyen,Faible,0.14559492623741901,0.27616158830828624,0.5782434854542947,0.4825589411278091,1.35461188473735,2.9012000000000002,3.3018045729519123,0.7162422541800968
Frankfurter or hot dog sandwich,Lunch,281.77,11.28,20.8,17.05,5.191,2.4,3.57,782.0,47.65,Moyen,Moyen,Moyen,0.16013060297405685,0.29527628917201976,0.5445931078539236,0.8517585264577492,1.266990808105902,2.8177,3.801110616339681,0.7194788929841518
Frankfurter or hot dog sandwich,Breakfast,275.32,10.62,21.13,16.48,5.149,3.7,3.81,793.0,48.02,Moyen,Moyen,Moyen,0.15429318611070753,0.3069882318756356,0.5387185820136569,1.343890745314543,1.3838442539590294,2.7532,3.953426409463924,0.7203654457483086
Frankfurter or hot dog sandwich,Lunch,286.36,11.72,20.9,17.32,5.248,3.0,4.38,753.0,46.94,Moyen,Moyen,Moyen,0.1637100153652745,0.29194021511384266,0.5443497695208828,1.0476323508869954,1.5295432322950133,2.8636,3.921989854022156,0.7207084386888136
Frankfurter or hot dog sandwich,Lunch,283.91,10.03,25.06,15.95,4.832,0.8,4.83,763.0,46.08,Moyen,Moyen,Faible,0.1413123877285055,0.3530696347434045,0.5056179775280898,0.2817794371455743,1.7012433517664047,2.8391,3.0020056784142115,0.7137992503523191
Frankfurter or hot dog sandwich,Snack,281.18,10.88,23.82,15.82,4.79,1.9,4.66,750.0,46.47,Moyen,Moyen,Faible,0.15477629987908104,0.3388576712426204,0.5063660288782986,0.6757237356853262,1.657301372786116,2.8118,3.4958549766514513,0.717394796881579
Frankfurter or hot dog sandwich,Lunch,281.28,11.18,22.78,16.16,4.867,2.7,4.23,756.0,46.78,Moyen,Moyen,Moyen,0.15898748577929467,0.32394766780432316,0.5170648464163823,0.9598976109215018,1.5038395904436863,2.8127999999999997,3.7793747377255564,0.7193058618580817
Frankfurter or hot dog sandwich,Meal,275.0,9.82,23.47,15.76,4.974,1.0,5.72,771.0,47.99,Moyen,Moyen,Faible,0.14283636363636365,0.3413818181818182,0.5157818181818182,0.36363636363636365,2.08,2.75,3.014266666666667,0.714379817269437
Frankfurter or hot dog sandwich,Snack,282.15,9.95,22.63,16.87,5.074,1.7,4.38,747.0,47.69,Moyen,Moyen,Faible,0.14105972000708844,0.32082225766436295,0.5381180223285488,0.6025163919900762,1.5523657628920786,2.8215,3.2396964542718822,0.7154434031879859
Frankfurter or hot dog sandwich,Meal,283.13,9.97,19.75,18.25,5.623,0.8,3.7,812.0,48.88,Moyen,Moyen,Faible,0.14085402465298627,0.2790237699996468,0.5801222053473669,0.28255571645533856,1.3068201886059407,2.8313,3.117479706626994,0.714784786431372
Frankfurter or hot dog sandwich,Breakfast,285.36,10.38,19.2,18.56,5.582,1.3,3.83,810.0,48.73,Moyen,Moyen,Faible,0.1455004205214466,0.2691337258200168,0.5853658536585366,0.455564900476591,1.3421642837118026,2.8536,3.2975659123936065,0.7162184741011017
Frankfurter or hot dog sandwich,Meal,276.53,11.03,19.92,16.97,5.176,2.3,3.48,772.0,48.9,Moyen,Moyen,Moyen,0.15954869272773298,0.2881423353704843,0.5523089719017829,0.8317361588254438,1.2584529707445846,2.7653,3.790136244123974,0.7194136847031999
Frankfurter or hot dog sandwich,Lunch,270.43,10.4,20.24,16.43,5.136,3.6,3.71,783.0,49.25,Moyen,Moyen,Moyen,0.15382908700957734,0.2993750693340236,0.5467958436563991,1.3312132529674963,1.3718892134748364,2.7043,3.9493291580055616,0.7203519508174018
Frankfurter or hot dog sandwich,Meal,281.0,11.44,20.02,17.24,5.23,2.9,4.25,746.0,48.22,Moyen,Moyen,Moyen,0.16284697508896798,0.28498220640569394,0.5521708185053381,1.0320284697508897,1.5124555160142348,2.81,3.9097112860892387,0.7206205892496848
Frankfurter or hot dog sandwich,Lunch,250.5,11.5,24.35,11.9,2.741,0.8,3.92,727.0,49.26,Moyen,Moyen,Faible,0.18363273453093812,0.38882235528942116,0.42754491017964075,0.31936127744510984,1.564870259481038,2.505,3.830813124108417,0.7194699559992754
