Food Category,Meal Type,Calories,Protein,Carbs,Fat,Saturated Fat,Fiber,Sugar,Sodium,Water
cheese sauce,Breakfast,118.44,4.69,9.62,6.8,3.841,0.1,0.07,908.0,76.09
Gravy,Breakfast,55.650000000000006,0.31,11.24,1.05,0.256,0.1,0.12,932.0,84.91
Soy based sauce,Lunch,88.22999999999999,1.65,20.07,0.15,0.016,0.2,10.06,1101.0,75.0
tomato sauce,Snack,105.59,0.48,12.08,6.15,0.837,0.6,11.4,965.0,78.48
cucumber,Meal,18.11,0.65,3.63,0.11,0.037,0.5,1.67,2.0,95.23
Lettuce,Breakfast,17.46,1.13,2.92,0.14,0.019,1.2,1.38,19.0,95.31
Mushrooms,Snack,28.46,3.09,3.26,0.34,0.05,1.0,1.98,5.0,92.45
Spinach,Lunch,29.47,2.86,3.63,0.39,0.063,2.2,0.42,79.0,91.4
Tomatoes,Meal,20.880000000000003,0.88,3.89,0.2,0.028,1.2,2.63,5.0,94.52
bacon,Breakfast,458.2900000000001,33.92,1.7,35.09,11.964,0.0,0.0,1684.0,23.65
Sugar,Breakfast,401.28,0.0,99.6,0.32,0.0,0.0,99.8,1.0,0.02
Sugar,Snack,401.28,0.0,99.6,0.32,0.0,0.0,99.8,1.0,0.02
Sugar,Breakfast,399.08,0.0,99.77,0.0,0.0,0.0,97.81,2.0,0.23
Sugar,Meal,392.84,0.12,98.09,0.0,0.0,0.0,97.02,28.0,1.34
Sugar,Lunch,397.62,0.28,98.27,0.38,0.024,3.7,92.99,2.0,0.76
Sugar substitute and sugar blend,Lunch,400.19,0.0,99.35,0.31,0.0,0.0,99.22,1.0,0.28
Sugar substitute,Meal,364.68,0.0,91.17,0.0,0.0,0.0,80.33,0.0,8.83
Sugar substitute,Lunch,400.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
Sugar substitute,Lunch,51.16,0.8,11.99,0.0,0.0,0.7,0.01,210.0,87.0
Sugar substitute,Meal,400.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
Sugar substitute,Meal,363.2,0.66,90.14,0.0,0.0,0.0,82.09,150.0,8.79
Sugar substitute,Meal,51.16,0.8,11.99,0.0,0.0,0.7,0.01,210.0,87.0
Sugar substitute,Breakfast,360.2,0.94,89.11,0.0,0.0,0.0,85.19,428.0,8.75
Sugar substitute,Snack,8.28,0.02,2.05,0.0,0.0,0.0,1.96,13.0,97.8
Sugar substitute,Meal,365.0,2.17,89.08,0.0,0.0,0.0,80.7,0.0,8.75
Syrup,Snack,279.29999999999995,0.0,69.6,0.1,0.018,0.0,42.0,61.0,30.1
pancake syrup,Snack,279.29999999999995,0.0,69.6,0.1,0.018,0.0,42.0,61.0,30.1
Corn syrup,Breakfast,308.96000000000004,0.0,76.79,0.2,0.0,0.0,76.77,62.0,22.81
Blueberry syrup,Meal,340.52,0.0,85.13,0.0,0.0,0.1,53.0,0.0,14.74
chocolate syrup,Lunch,268.84,0.0,67.21,0.0,0.0,0.0,60.0,150.0,31.92
chocolate syrup,Lunch,152.57,1.4,34.56,0.97,0.0,0.0,28.57,100.0,62.16
Simple syrup,Breakfast,183.67,0.0,45.58,0.15,0.0,0.0,45.68,3.0,54.19
Strawberry drink syrup,Meal,260.58,0.0,65.1,0.02,0.0,0.0,65.0,0.0,34.82
pancake syrup,Breakfast,178.2,0.0,44.55,0.0,0.0,0.0,32.8,178.0,54.9
honey,Snack,330.8,0.3,82.4,0.0,0.0,0.2,82.12,4.0,17.1
Agave liquid sweetener,Lunch,309.89000000000004,0.09,76.37,0.45,0.0,0.2,68.03,4.0,22.94
molasses,Breakfast,299.82,0.0,74.73,0.1,0.018,0.0,74.72,37.0,21.87
Topping,Meal,232.88,1.21,57.01,0.0,0.0,0.0,57.0,341.0,40.63
Topping,Snack,350.1,4.6,62.9,8.9,3.98,2.8,34.82,346.0,21.8
Topping,Snack,266.9,0.2,66.3,0.1,0.005,0.7,27.38,21.0,33.0
Topping,Meal,321.9,0.8,79.0,0.3,0.056,0.1,46.8,80.0,19.8
Topping,Lunch,448.32,4.5,58.08,22.0,1.96,2.3,36.72,42.0,14.69
Topping,Breakfast,538.65,5.41,62.36,29.73,28.423,5.4,54.05,41.0,1.07
Icing,Breakfast,415.6,1.1,63.2,17.6,5.526,0.9,57.7,183.0,17.0
Icing,Meal,417.63,0.0,67.89,16.23,2.974,0.0,63.1,184.0,15.07
Caramel dip,Breakfast,308.04999999999995,1.16,48.47,12.17,7.705,0.0,48.46,386.0,36.96
Caramel dip,Lunch,232.88,1.21,57.01,0.0,0.0,0.0,57.0,341.0,40.63
Chocolate dip,Lunch,392.73,3.33,65.31,13.13,7.1,2.0,45.46,299.0,16.79
Dessert dip,Lunch,255.12,6.16,22.88,15.44,9.032,0.0,22.18,148.0,54.74
Sweet and sour sauce,Lunch,154.14,0.27,38.22,0.02,0.0,0.1,18.75,539.0,60.27
Dessert sauce,Snack,149.04000000000002,0.09,19.53,7.84,4.847,0.0,17.1,103.0,72.02
duck sauce,Breakfast,245.25,0.36,60.66,0.13,0.051,0.6,30.54,712.0,37.44
Jelly,Breakfast,280.58000000000004,0.15,69.95,0.02,0.005,1.0,51.22,30.0,29.77
Jam,Breakfast,277.55,0.37,68.86,0.07,0.01,1.1,48.5,32.0,30.47
Fruit butter,Lunch,174.14,0.39,42.47,0.3,0.053,1.5,35.3,15.0,56.45
Marmalade,Breakfast,266.4,0.3,66.3,0.0,0.0,0.7,60.0,56.0,33.2
Jelly,Lunch,120.6,0.55,29.6,0.0,0.0,2.2,3.39,3.0,69.53
Jelly,Lunch,151.3,0.0,37.6,0.1,0.005,1.5,29.41,0.0,62.0
Jam,Snack,120.6,0.55,29.6,0.0,0.0,2.2,3.39,3.0,69.53
Jam,Snack,211.72,0.0,52.93,0.0,0.0,0.9,42.0,0.0,46.84
Jam,Snack,151.3,0.0,37.6,0.1,0.005,1.5,29.41,0.0,62.0
Guava paste,Lunch,293.07,0.1,72.56,0.27,0.012,1.1,71.62,2.0,26.88
Sweet potato paste,Snack,304.23,0.41,75.04,0.27,0.009,0.8,71.58,9.0,24.05
Bean paste,Meal,229.03,6.22,49.98,0.47,0.052,5.3,33.92,124.0,42.21
gelatin dessert,Meal,61.64,1.22,14.19,0.0,0.0,0.0,13.49,75.0,84.39
Gelatin dessert with fruit,Breakfast,57.85,1.1,13.34,0.01,0.001,0.2,12.59,64.0,85.35
Gelatin salad with vegetables,Lunch,62.14,1.47,14.02,0.02,0.005,0.7,11.93,69.0,84.22
gelatin dessert,Breakfast,20.2,0.83,4.22,0.0,0.0,0.0,0.0,48.0,94.74
gelatin dessert,Meal,22.610000000000003,0.77,4.86,0.01,0.001,0.2,1.13,41.0,94.14
yokan,Lunch,135.48,2.86,30.47,0.24,0.057,2.0,24.59,119.0,65.63
Coconut cream cake,Breakfast,331.83000000000004,2.41,47.27,14.79,11.941,1.2,45.97,13.0,34.97
Haupia,Breakfast,286.04999999999995,1.98,23.52,20.45,18.094,2.0,14.72,83.0,53.25
Italian Ice,Meal,132.0,0.4,32.6,0.0,0.0,0.0,32.6,22.0,66.9
Italian Ice,Meal,23.68,0.0,5.92,0.0,0.0,0.0,1.52,10.0,94.03
Popsicle,Lunch,79.08,0.0,19.23,0.24,0.013,0.0,13.66,7.0,80.49
Popsicle,Breakfast,79.08,0.0,19.23,0.24,0.013,0.0,13.66,7.0,80.49
Popsicle,Breakfast,23.68,0.0,5.92,0.0,0.0,0.0,1.52,10.0,94.03
Freezer pop,Lunch,79.08,0.0,19.23,0.24,0.013,0.0,13.66,7.0,80.49
Snow cone,Meal,132.0,0.4,32.6,0.0,0.0,0.0,32.6,22.0,66.9
Snow cone,Breakfast,23.68,0.0,5.92,0.0,0.0,0.0,1.52,10.0,94.03
Candy,Meal,393.8,0.0,98.0,0.2,0.0,0.0,62.9,38.0,1.3
M&M's Almond Chocolate Candies,Lunch,521.96,7.53,60.5,27.76,9.435,5.6,49.22,45.0,2.52
Almonds,Lunch,594.6500000000001,17.1,32.9,43.85,8.214,9.8,18.5,24.0,3.54
Almonds,Lunch,474.41,10.0,68.26,17.93,1.948,2.5,62.5,13.0,2.3
Almonds,Snack,566.3199999999999,12.75,44.86,37.32,14.968,5.6,36.26,49.0,3.04
Butterscotch morsels,Lunch,538.65,2.2,67.1,29.05,24.1,0.0,67.1,89.0,0.75
caramels,Meal,387.0700000000001,1.59,87.73,3.31,0.967,0.1,56.32,44.0,6.69
caramels,Snack,399.3,4.6,77.0,8.1,2.476,0.0,65.5,245.0,8.5
caramels,Meal,432.71,5.77,70.03,14.39,2.878,0.7,58.57,218.0,8.01
Caramel candy,Meal,430.54,5.3,72.95,13.06,6.164,0.8,62.28,207.0,6.89
Caramel with nuts and cereal,Snack,498.58,6.66,61.51,25.1,11.105,2.4,42.95,165.0,5.28
Caramel with nuts,Breakfast,469.68,9.5,60.67,21.0,4.657,4.3,41.35,156.0,6.1
Rolo,Lunch,480.49,5.08,67.95,20.93,14.542,0.9,63.93,188.0,4.6
caramels,Lunch,426.24,1.95,72.93,14.08,2.001,0.5,18.63,176.0,9.71
Toblerone,Lunch,524.81,5.71,61.21,28.57,17.143,2.5,55.74,54.0,3.28
TWIX Caramel Cookie Bars,Breakfast,502.49,4.91,64.8,24.85,18.96,1.1,48.25,198.0,4.23
TWIX Chocolate Fudge Cookie Bars,Meal,552.9,7.3,56.0,33.3,4.962,3.0,53.0,266.0,2.2
TWIX Peanut Butter Cookie Bars,Lunch,547.3100000000001,9.18,54.14,32.67,15.758,3.1,36.13,226.0,1.82
Whatchamacallit,Snack,498.2,8.04,63.23,23.68,17.04,1.9,48.86,299.0,3.04
Nuts,Snack,577.71,15.81,37.56,40.47,17.029,7.2,19.32,58.0,3.5
Espresso coffee beans,Lunch,549.26,7.41,55.25,33.18,18.138,5.7,50.75,70.0,2.42
Milk chocolate candy,Breakfast,535.14,7.65,59.4,29.66,18.509,3.4,51.5,79.0,1.5
Milk chocolate candy,Lunch,533.5699999999999,7.64,59.67,29.37,15.89,3.3,51.06,86.0,1.52
Kit Kat,Breakfast,518.3100000000001,6.51,64.59,25.99,17.953,1.0,48.68,54.0,1.63
chocolate,Snack,560.1,8.64,52.5,35.06,16.365,4.1,43.03,66.0,1.86
Milk chocolate candy,Breakfast,489.66,7.58,59.98,24.38,13.211,4.3,51.48,47.0,6.45
Milk chocolate candy,Meal,559.1999999999999,9.0,53.4,34.4,17.701,6.2,43.9,74.0,1.5
chocolate,Meal,557.13,10.22,54.34,33.21,14.13,3.8,47.22,41.0,0.45
Chocolate candy with fondant and caramel,Meal,480.44000000000005,5.54,69.3,20.12,12.192,2.2,61.69,87.0,3.63
chocolate,Snack,542.4,4.2,63.9,30.0,17.75,5.9,54.5,11.0,0.7
chocolate,Meal,557.52,4.5,60.18,33.2,19.536,6.4,48.81,20.0,0.75
chocolate,Meal,556.41,6.55,56.48,33.81,17.612,7.7,42.34,21.0,1.31
chocolate,Breakfast,549.25,5.87,59.24,32.09,19.412,0.2,59.0,90.0,1.3
chocolate,Meal,559.9300000000001,8.16,53.59,34.77,17.07,2.0,50.8,77.0,1.77
chocolate,Breakfast,533.5699999999999,7.64,59.67,29.37,15.89,3.3,51.06,86.0,1.52
Kit Kat White,Snack,518.3100000000001,6.51,64.59,25.99,17.953,1.0,48.68,54.0,1.63
Mexican chocolate,Snack,464.51,3.64,77.41,15.59,8.606,4.0,69.4,3.0,1.59
Coconut candy,Breakfast,493.3200000000001,4.6,58.88,26.6,20.58,3.7,46.19,145.0,9.05
Coconut candy,Lunch,480.85,2.13,55.87,27.65,25.54,6.4,36.16,128.0,13.26
Coconut candy,Lunch,427.5,1.31,74.38,13.86,12.092,1.3,73.27,9.0,9.99
fondant,Meal,372.9,0.0,93.18,0.02,0.0,0.0,88.9,11.0,6.74
fondant,Lunch,414.1,2.2,80.4,9.3,5.46,2.1,71.42,26.0,7.7
Fruit peel,Breakfast,332.95,0.34,82.74,0.07,0.01,1.6,80.68,98.0,16.7
Date candy,Lunch,411.68,4.23,58.1,18.04,1.583,7.1,46.5,22.0,18.19
Soft fruit confections,Breakfast,390.16,2.31,73.81,9.52,0.898,2.4,45.95,131.0,13.88
Fruit leather and fruit snacks candy,Breakfast,365.0,0.55,84.31,2.84,0.661,0.0,53.37,258.0,11.25
Fun Fruits Creme Supremes,Lunch,481.4,3.68,69.33,21.04,12.291,0.1,55.26,176.0,4.68
Tamarind candy,Meal,367.84,0.0,91.96,0.0,0.0,2.5,78.57,1643.0,2.52
Fruit snacks candy,Lunch,352.2,0.08,87.97,0.0,0.0,0.0,68.18,23.0,11.84
Yogurt covered fruit snacks candy,Lunch,415.1,0.0,86.9,7.5,1.389,0.2,65.0,75.0,3.73
Yogurt covered fruit snacks candy,Lunch,359.17,0.46,74.64,6.53,5.096,3.3,39.15,8.0,17.59
gum drops,Snack,434.62,2.14,87.84,8.3,5.183,1.0,56.88,54.0,1.14
Fudge,Breakfast,447.54,3.97,71.51,16.18,10.066,2.2,66.63,55.0,7.32
Fudge,Snack,482.91,5.36,65.53,22.15,10.095,2.8,59.81,51.0,5.81
Fudge,Meal,410.05,2.39,76.7,10.41,6.448,1.7,73.12,45.0,9.81
Fudge,Breakfast,460.49,4.38,68.15,18.93,6.489,2.5,63.37,39.0,7.66
Fudge,Lunch,445.7000000000001,6.37,67.3,16.78,5.049,1.2,62.58,142.0,8.45
Fudge,Snack,484.61,7.84,61.63,22.97,5.384,1.9,55.99,138.0,6.3
Fudge,Snack,381.85,1.05,82.15,5.45,3.382,0.0,79.77,47.0,10.85
Fudge,Lunch,433.65,3.0,74.61,13.69,3.828,0.9,71.0,42.0,7.99
Fudge,Breakfast,420.81000000000006,4.26,82.92,8.01,0.454,0.9,81.93,64.0,4.26
Fudge,Breakfast,411.52,2.1,77.74,10.24,1.11,1.1,75.85,319.0,8.46
Fudge,Lunch,499.8,7.7,65.5,23.0,9.6,1.9,46.2,193.0,2.3
SNICKERS Bar,Meal,490.81,7.53,61.51,23.85,9.069,2.3,50.47,239.0,5.55
Baby Ruth,Snack,475.2000000000001,5.4,64.8,21.6,12.1,2.0,54.0,230.0,6.99
100 GRAND Bar,Breakfast,467.85,2.5,70.97,19.33,11.9,1.0,51.9,203.0,6.1
halavah,Breakfast,549.72,7.98,57.36,32.04,5.603,4.5,53.08,19.0,1.47
halavah,Lunch,545.6600000000001,7.88,57.93,31.38,9.217,4.2,52.64,36.0,1.48
Honey-combed hard candy with peanut butter,Snack,486.14,8.72,67.41,20.18,5.735,1.9,62.68,174.0,2.54
Honey-combed hard candy with peanut butter,Breakfast,501.66,8.78,62.68,23.98,6.65,3.1,47.19,225.0,2.3
Butterfinger,Breakfast,483.30000000000007,5.4,72.9,18.9,9.5,2.0,45.9,230.0,1.23
Butterfinger Crisp,Breakfast,465.45,6.67,68.45,18.33,10.592,1.7,48.33,13.0,5.05
Chocolate-flavored sprinkles,Meal,547.46,2.16,66.53,30.3,25.628,4.1,60.47,4.0,0.36
Ladoo,Breakfast,412.46,6.92,46.74,21.98,12.813,4.0,29.68,169.0,22.85
Licorice,Snack,374.65,0.0,93.55,0.05,0.0,0.2,70.0,50.0,6.3
marshmallow,Lunch,334.2,1.8,81.3,0.2,0.056,0.1,57.56,80.0,16.4
marshmallow,Meal,403.44000000000005,2.43,75.03,10.4,6.063,1.7,55.74,61.0,11.63
marshmallow,Meal,358.2,1.16,87.85,0.24,0.036,0.1,72.68,52.0,10.54
Nougat,Lunch,397.91,3.33,92.39,1.67,1.667,3.3,44.97,33.0,2.15
Nougat,Lunch,455.79,4.01,71.17,17.23,12.016,1.0,59.69,167.0,6.3
MILKY WAY Bar,Lunch,455.79,4.01,71.17,17.23,12.016,1.0,59.69,167.0,6.3
MILKY WAY MIDNIGHT Bar,Meal,455.18,3.2,71.22,17.5,11.474,2.9,57.81,168.0,7.2
MARS Almond Bar,Lunch,490.2,8.1,62.7,23.0,7.268,2.0,52.1,170.0,4.5
Nougat,Breakfast,436.35,4.54,83.15,9.51,6.383,3.3,46.8,46.0,1.97
3 MUSKETEERS Bar,Meal,436.23,2.6,77.77,12.75,8.646,1.5,66.89,194.0,5.8
3 Musketeers Truffle Crisp Bar,Breakfast,537.8900000000001,6.41,63.15,28.85,19.23,0.0,57.69,63.0,0.18
Nuts,Lunch,588.1600000000001,11.39,42.05,41.6,12.66,4.9,28.09,44.0,2.5
Nut roll,Meal,490.28,13.44,52.88,25.0,4.806,3.8,40.32,231.0,6.97
Sugared pecans,Lunch,595.8000000000001,7.29,31.77,48.84,4.186,6.5,25.12,17.0,11.02
Peanuts,Meal,552.7,13.1,49.7,33.5,14.6,4.7,37.59,41.0,1.9
M&M's Peanut Chocolate Candies,Lunch,515.37,9.57,60.48,26.13,10.169,3.7,50.75,50.0,2.48
M&M's Peanut Chocolate Candies,Breakfast,532.0799999999999,10.16,56.89,29.32,18.485,4.0,47.15,213.0,2.0
Peanuts,Meal,554.9,15.5,47.4,33.7,4.678,4.1,42.22,156.0,1.6
Peanuts,Breakfast,562.17,14.84,42.43,37.01,16.083,3.8,36.42,56.0,3.98
peanut bar,Breakfast,554.9,15.5,47.4,33.7,4.678,4.1,42.22,156.0,1.6
Planters Peanut Bar,Snack,542.98,16.26,50.68,30.58,5.02,5.5,44.34,186.0,0.85
peanut brittle,Lunch,486.06,7.57,71.24,18.98,4.144,2.5,51.33,445.0,0.7
peanut bar,Snack,548.81,13.07,51.12,32.45,8.966,3.9,45.1,132.0,1.57
peanut butter,Lunch,531.36,10.55,58.48,28.36,10.013,2.9,51.64,178.0,0.94
Reese's Peanut Butter Cup,Snack,537.17,10.24,55.36,30.53,10.73,3.6,47.17,357.0,1.44
Reese's Pieces,Meal,512.21,12.46,59.86,24.77,16.42,3.0,53.25,194.0,1.0
Reese's Sticks,Meal,541.7,9.53,55.38,31.34,13.21,3.3,40.33,264.0,1.6
Reese's Fast Break,Snack,500.21,8.93,63.9,23.21,8.036,3.6,53.57,321.0,1.66
Reese's Crispy Crunchy Bar,Lunch,542.3,9.53,55.53,31.34,12.959,3.3,40.33,264.0,1.6
Peanut butter morsels,Meal,528.9200000000001,18.3,46.88,29.8,13.12,5.0,38.3,250.0,2.67
praline,Snack,411.52,2.1,77.74,10.24,1.11,1.1,75.85,319.0,8.46
Pineapple candy,Lunch,345.37,0.65,84.86,0.37,0.009,1.2,83.75,2.0,13.54
raisins,Breakfast,423.2000000000001,4.1,68.4,14.8,10.272,3.1,62.22,36.0,11.2
raisins,Meal,412.28,4.38,72.86,11.48,10.178,2.6,64.0,52.0,9.77
sesame crunch,Lunch,547.3,11.6,50.3,33.3,4.662,7.7,31.17,167.0,2.2
gum drops,Breakfast,395.6,0.0,98.9,0.0,0.0,0.1,58.97,44.0,1.0
hard candy,Snack,393.8,0.0,98.0,0.2,0.0,0.0,62.9,38.0,1.3
Butterscotch hard candy,Lunch,391.42,0.03,90.4,3.3,2.065,0.0,80.46,391.0,5.25
Skittles,Meal,403.21,0.19,90.78,4.37,4.115,0.0,75.84,15.0,3.83
Sugar-coated chocolate discs,Breakfast,492.25,4.33,71.19,21.13,13.08,2.8,63.68,61.0,1.7
M&M's Milk Chocolate Candies,Snack,492.25,4.33,71.19,21.13,13.08,2.8,63.68,61.0,1.7
Sixlets,Snack,492.25,4.33,71.19,21.13,13.08,2.8,63.68,61.0,1.7
Easter egg,Snack,492.25,4.33,71.19,21.13,13.08,2.8,63.68,61.0,1.7
M&M's Pretzel Chocolate Candies,Meal,446.76,5.0,72.94,15.0,8.986,2.5,50.0,475.0,4.84
taffy,Lunch,404.11,0.81,82.15,8.03,7.208,0.0,55.59,75.0,8.46
toffee,Lunch,405.34,4.67,78.17,8.22,2.514,0.0,66.5,249.0,7.11
toffee,Lunch,540.77,3.13,63.73,30.37,18.78,1.3,59.89,317.0,1.57
toffee,Lunch,461.78,7.62,66.83,18.22,7.258,1.8,56.2,179.0,5.46
truffles,Lunch,512.87,6.78,49.64,31.91,20.008,2.8,43.11,86.0,10.06
Wax candy,Lunch,130.5,0.0,32.4,0.1,0.0,0.0,32.47,2.0,67.4
Dietetic or low calorie candy,Lunch,394.4,0.0,98.6,0.0,0.0,0.0,0.0,0.0,1.4
Dietetic or low calorie gumdrops,Lunch,354.2,0.0,88.1,0.2,0.034,0.0,70.0,7.0,11.7
Dietetic or low calorie candy,Lunch,589.71,12.39,37.68,43.27,21.723,3.5,14.63,111.0,4.0
Dietetic or low calorie mints,Meal,394.4,0.0,98.6,0.0,0.0,0.0,0.0,0.0,1.4
chewing gum,Breakfast,384.81,0.0,95.37,0.37,0.053,2.4,19.82,5.0,3.23
chewing gum,Lunch,389.5,0.0,96.7,0.3,0.042,2.4,66.08,1.0,2.6
chewing gum,Lunch,382.8,0.0,94.8,0.4,0.058,2.4,0.0,7.0,3.5
coffee,Meal,0.6599999999999999,0.12,0.0,0.02,0.002,0.0,0.0,2.0,99.39
coffee,Breakfast,0.6599999999999999,0.12,0.0,0.02,0.002,0.0,0.0,2.0,99.39
coffee,Snack,0.6599999999999999,0.12,0.0,0.02,0.002,0.0,0.0,2.0,99.39
coffee,Breakfast,0.53,0.11,0.0,0.01,0.002,0.0,0.0,2.0,99.34
coffee,Lunch,26.68,0.11,6.47,0.04,0.002,0.0,6.48,2.0,92.94
coffee,Lunch,8.78,0.12,1.67,0.18,0.092,0.0,0.0,14.0,97.8
coffee,Lunch,8.78,0.1,1.69,0.18,0.092,0.0,0.0,14.0,97.8
coffee,Snack,33.51,0.11,7.84,0.19,0.086,0.0,6.28,13.0,91.64
coffee,Breakfast,22.62,1.18,2.72,0.78,0.445,0.0,1.61,22.0,94.91
coffee,Snack,38.96000000000001,1.13,6.9,0.76,0.426,0.0,5.85,21.0,90.82
coffee,Meal,38.78,1.67,5.64,1.06,0.608,0.0,4.84,26.0,91.14
coffee,Snack,39.36,1.69,5.72,1.08,0.617,0.0,4.92,26.0,91.03
coffee,Snack,43.13,2.8,4.36,1.61,0.938,0.0,4.06,35.0,90.57
coffee,Breakfast,29.78,2.87,4.35,0.1,0.056,0.0,4.2,36.0,91.98
coffee,Meal,32.349999999999994,1.26,4.51,1.03,0.133,0.2,3.5,51.0,92.58
coffee,Lunch,54.970000000000006,2.71,7.5,1.57,0.907,0.0,7.22,34.0,87.59
coffee,Meal,41.94,2.78,7.48,0.1,0.054,0.0,7.35,35.0,88.95
coffee,Breakfast,44.49,1.22,7.63,1.01,0.128,0.2,6.66,49.0,89.54
coffee,Meal,43.38,2.82,4.38,1.62,0.943,0.0,4.09,35.0,90.53
coffee,Snack,29.86,2.88,4.36,0.1,0.056,0.0,4.22,37.0,91.95
coffee,Meal,32.43,1.26,4.53,1.03,0.133,0.2,3.52,51.0,92.55
coffee,Breakfast,55.13,2.72,7.53,1.57,0.911,0.0,7.26,34.0,87.53
coffee,Breakfast,42.13999999999999,2.79,7.52,0.1,0.054,0.0,7.38,35.0,88.91
coffee,Snack,44.61,1.22,7.66,1.01,0.129,0.2,6.7,49.0,89.49
Frozen coffee drink,Meal,68.21000000000001,1.55,13.41,0.93,0.522,0.0,13.16,21.0,83.7
Frozen coffee drink,Lunch,60.86,1.59,13.4,0.1,0.037,0.0,13.23,22.0,84.48
Frozen coffee drink,Meal,62.22,0.7,13.46,0.62,0.079,0.1,12.83,30.0,84.82
Frozen coffee drink,Meal,83.08,1.62,12.85,2.8,1.717,0.0,12.62,21.0,82.32
Frozen coffee drink,Breakfast,76.09,1.66,12.84,2.01,1.257,0.0,12.69,22.0,83.06
Frozen coffee drink,Snack,77.29,0.82,12.9,2.49,1.294,0.1,12.3,30.0,83.39
Frozen coffee drink,Snack,68.58,1.56,13.47,0.94,0.525,0.0,13.23,21.0,83.63
Frozen coffee drink,Snack,61.1,1.59,13.46,0.1,0.036,0.0,13.3,22.0,84.41
Frozen coffee drink,Snack,65.38,1.21,13.47,0.74,0.108,0.1,12.66,25.0,84.21
Frozen coffee drink,Snack,83.37,1.62,12.9,2.81,1.725,0.0,12.68,21.0,82.25
Frozen coffee drink,Snack,76.38,1.66,12.89,2.02,1.263,0.0,12.75,22.0,82.99
Frozen coffee drink,Lunch,77.62,0.82,12.96,2.5,1.3,0.1,12.36,30.0,83.32
coffee,Snack,64.39,2.56,10.23,1.47,0.855,0.0,9.3,46.0,85.07
coffee,Lunch,51.89,2.6,10.17,0.09,0.051,0.0,9.37,47.0,86.41
coffee,Snack,54.220000000000006,1.14,10.3,0.94,0.12,0.1,8.73,60.0,86.97
coffee,Snack,64.35000000000001,2.55,10.23,1.47,0.855,0.0,9.3,46.0,85.07
coffee,Meal,52.13,2.61,10.22,0.09,0.051,0.0,9.42,47.0,86.36
coffee,Lunch,54.46,1.15,10.35,0.94,0.121,0.1,8.77,60.0,86.91
Frozen mocha coffee drink,Meal,66.2,1.5,13.07,0.88,0.507,0.0,12.17,34.0,84.06
Frozen mocha coffee drink,Meal,59.16,1.54,13.07,0.08,0.036,0.0,12.24,35.0,84.82
Frozen mocha coffee drink,Breakfast,60.46,0.68,13.13,0.58,0.077,0.1,11.85,42.0,85.15
Frozen mocha coffee drink,Breakfast,80.78,1.57,12.55,2.7,1.668,0.0,11.69,34.0,82.7
Frozen mocha coffee drink,Lunch,73.97,1.61,12.54,1.93,1.221,0.0,11.76,34.0,83.42
Frozen mocha coffee drink,Meal,75.16,0.79,12.6,2.4,1.257,0.1,11.39,42.0,83.74
Frozen mocha coffee drink,Lunch,66.57000000000001,1.51,13.13,0.89,0.509,0.0,12.23,34.0,84.0
Frozen mocha coffee drink,Lunch,59.36,1.54,13.12,0.08,0.035,0.0,12.3,35.0,84.76
Frozen mocha coffee drink,Lunch,60.7,0.68,13.19,0.58,0.077,0.1,11.9,43.0,85.09
Frozen mocha coffee drink,Snack,81.11,1.58,12.6,2.71,1.675,0.0,11.74,34.0,82.64
Frozen mocha coffee drink,Snack,74.25999999999999,1.61,12.59,1.94,1.226,0.0,11.81,34.0,83.35
Frozen mocha coffee drink,Meal,75.49,0.79,12.66,2.41,1.263,0.1,11.44,42.0,83.68
Iced Coffee,Snack,0.54,0.09,0.0,0.02,0.002,0.0,0.0,2.0,99.51
Iced Coffee,Breakfast,0.32,0.08,0.0,0.0,0.002,0.0,0.0,2.0,99.44
Iced Coffee,Lunch,30.840000000000003,0.25,4.94,1.12,0.582,0.0,4.95,6.0,93.31
coffee,Meal,27.33,1.74,2.82,1.01,0.587,0.0,2.51,23.0,93.98
coffee,Meal,18.95,1.78,2.8,0.07,0.041,0.0,2.6,24.0,94.86
coffee,Breakfast,20.65,0.79,2.91,0.65,0.089,0.1,2.17,33.0,95.22
coffee,Breakfast,39.94,1.68,6.1,0.98,0.567,0.0,5.81,23.0,90.8
coffee,Lunch,31.96,1.72,6.09,0.08,0.04,0.0,5.89,24.0,91.64
coffee,Lunch,33.52,0.76,6.18,0.64,0.086,0.1,5.47,32.0,92.0
coffee,Meal,27.37,1.75,2.82,1.01,0.589,0.0,2.53,23.0,93.96
coffee,Snack,19.03,1.79,2.81,0.07,0.041,0.0,2.61,25.0,94.84
coffee,Breakfast,20.69,0.79,2.92,0.65,0.089,0.1,2.18,33.0,95.2
coffee,Meal,40.150000000000006,1.69,6.12,0.99,0.569,0.0,5.84,23.0,90.76
coffee,Breakfast,32.12,1.73,6.12,0.08,0.04,0.0,5.92,24.0,91.61
coffee,Meal,33.64,0.76,6.21,0.64,0.086,0.1,5.5,32.0,91.96
coffee,Snack,50.31,1.58,8.95,0.91,0.531,0.0,7.99,35.0,88.07
coffee,Lunch,42.83,1.61,8.94,0.07,0.037,0.0,8.07,36.0,88.86
coffee,Breakfast,44.27,0.72,9.02,0.59,0.08,0.1,7.67,44.0,89.2
